EstimatedDate,,,,,,,,,,,,
1850-1890,,,,,,,,,,,,
1870-1890,,,,,,,,,,,,
1850-1900,,,,,,,,,,,,
1870-1900,,,,,,,,,,,,
1980-1990,,,,,,,,,,,,
1990-2000,,,,,,,,,,,,
1900-1915,,,,,,,,,,,,
1925-1930,,,,,,,,,,,,
1880-1915,,,,,,,,,,,,
1860-1890,,,,,,,,,,,,
1915-1925,,,,,,,,,,,,
1890-1910,,,,,,,,,,,,
1850-1870,,,,,,,,,,,,
1910-1925,,,,,,,,,,,,
1910-1915,,,,,,,,,,,,
1890-1900,,,,,,,,,,,,
1930-1940,,,,,,,,,,,,
1870-1980,,,,,,,,,,,,
1935-1940,,,,,,,,,,,,
1880-1925?,,,,,,,,,,,,
1870-1880,,,,,,,,,,,,
1941,,,,,,,,,,,,
1960-1970,,,,,,,,,,,,
1980-2000,,,,,,,,,,,,
Unknown,,,,,,,,,,,,
1870-1890?,,,,,,,,,,,,
1970-1980,,,,,,,,,,,,
1870-1930?,,,,,,,,,,,,
1950-1960,,,,,,,,,,,,
1920-1925,,,,,,,,,,,,
1860-1880,,,,,,,,,,,,
1909,,,,,,,,,,,,
unknown,,,,,,,,,,,,
"1838-, 1930s",,,,,,,,,,,,
1863-,,,,,,,,,,,,
1890-1900?,,,,,,,,,,,,
1850-1860,,,,,,,,,,,,
1860-1870,,,,,,,,,,,,
1850-1890?,,,,,,,,,,,,
1880-1890,,,,,,,,,,,,
1870-1925?,,,,,,,,,,,,
1920-1940,,,,,,,,,,,,
1925-1935,,,,,,,,,,,,
1870-1920?,,,,,,,,,,,,
1893,,,,,,,,,,,,
1885,,,,,,,,,,,,
1915,,,,,,,,,,,,
1884,,,,,,,,,,,,
1878,,,,,,,,,,,,
1915-1935,,,,,,,,,,,,
1880-1900,,,,,,,,,,,,
1871,,,,,,,,,,,,
1876,,,,,,,,,,,,
1910-1920,,,,,,,,,,,,
1850-1880,,,,,,,,,,,,
1850-1910,,,,,,,,,,,,
1916-,,,,,,,,,,,,
1913-,,,,,,,,,,,,
1900-1925,,,,,,,,,,,,
"1880-1890,",,,,,,,,,,,,
1890-1920,,,,,,,,,,,,
1870-1910,,,,,,,,,,,,
1920-1930,,,,,,,,,,,,
1900-1915?,,,,,,,,,,,,
1935-1955,,,,,,,,,,,,
1905-1915,,,,,,,,,,,,
1870-1900?,,,,,,,,,,,,
1900-1905,,,,,,,,,,,,
1850-1920?,,,,,,,,,,,,
1925-1935?,,,,,,,,,,,,
1873,,,,,,,,,,,,
1860-1880?,,,,,,,,,,,,
1860-1920,,,,,,,,,,,,
1911-,,,,,,,,,,,,
1870-1872,,,,,,,,,,,,
1877,,,,,,,,,,,,
1870,,,,,,,,,,,,
1900-1990?,,,,,,,,,,,,
1920-1935,,,,,,,,,,,,
1907,,,,,,,,,,,,
1915-1925?,,,,,,,,,,,,
1900-2000,,,,,,,,,,,,
1912,,,,,,,,,,,,
1865,,,,,,,,,,,,
1867,,,,,,,,,,,,
1861,,,,,,,,,,,,
1880-1910?,,,,,,,,,,,,
1900-1925?,,,,,,,,,,,,
1885-86,,,,,,,,,,,,
1896,,,,,,,,,,,,
1870-1930,,,,,,,,,,,,
1905-1915?,,,,,,,,,,,,
1915-2000,,,,,,,,,,,,
1880-1930,,,,,,,,,,,,
"1914, 1960",,,,,,,,,,,,
1880-1920,,,,,,,,,,,,
1890-1905,,,,,,,,,,,,
1888,,,,,,,,,,,,
1870-1910?,,,,,,,,,,,,
1880-1910,,,,,,,,,,,,
1890-1930?,,,,,,,,,,,,
1920,,,,,,,,,,,,
1870-1883,,,,,,,,,,,,
1898-1910,,,,,,,,,,,,
1883-1914,,,,,,,,,,,,
1883-1917,,,,,,,,,,,,
1903,,,,,,,,,,,,
1940-1954,,,,,,,,,,,,
1950-1970,,,,,,,,,,,,
1930-1940?,,,,,,,,,,,,
1940-1950,,,,,,,,,,,,
1970c,,,,,,,,,,,,
1970-1980 1982,,,,,,,,,,,,
1880-1890?,,,,,,,,,,,,
2000-2010,,,,,,,,,,,,
1980-1990?,,,,,,,,,,,,
1930-1950,,,,,,,,,,,,
1990-2000?,,,,,,,,,,,,
1970-1990,,,,,,,,,,,,
1940-1955,,,,,,,,,,,,
1989,,,,,,,,,,,,
1983,,,,,,,,,,,,
1960-1980,,,,,,,,,,,,
1970-1980?,,,,,,,,,,,,
1935-1950,,,,,,,,,,,,
1960-2000,,,,,,,,,,,,
1930-1990,,,,,,,,,,,,
1990-200,,,,,,,,,,,,
1940-1960,,,,,,,,,,,,
1960-1970?,,,,,,,,,,,,
1960-1990,,,,,,,,,,,,
1930-1950?,,,,,,,,,,,,
1935-1990,,,,,,,,,,,,
2004,,,,,,,,,,,,
1925-1940,,,,,,,,,,,,
1985-1990,,,,,,,,,,,,
2002,,,,,,,,,,,,
1915-1930,,,,,,,,,,,,
1925-1990,,,,,,,,,,,,
1972-,,,,,,,,,,,,
1929-,,,,,,,,,,,,
1940-1950?,,,,,,,,,,,,
1920-2000,,,,,,,,,,,,
1960-1990?,,,,,,,,,,,,
1950-1980,,,,,,,,,,,,
1995-2005,,,,,,,,,,,,
2005,,,,,,,,,,,,
1920-1935?,,,,,,,,,,,,
1992,,,,,,,,,,,,
2007,,,,,,,,,,,,
2012,,,,,,,,,,,,
1960s,,,,,,,,,,,,
1911,,,,,,,,,,,,
1897,,,,,,,,,,,,
1902?,,,,,,,,,,,,
1908,,,,,,,,,,,,
1934,,,,,,,,,,,,
1911c,,,,,,,,,,,,
1872c,,,,,,,,,,,,
1889,,,,,,,,,,,,
1880,,,,,,,,,,,,
1870-1915,,,,,,,,,,,,
1853-,,,,,,,,,,,,
1918,,,,,,,,,,,,
1932,,,,,,,,,,,,
1937,,,,,,,,,,,,
1851-,,,,,,,,,,,,
1914,,,,,,,,,,,,
1879,,,,,,,,,,,,
1960-1980?,,,,,,,,,,,,
1923,,,,,,,,,,,,
1900-1910,,,,,,,,,,,,
1939,,,,,,,,,,,,
1850-1860?,,,,,,,,,,,,
1870-1925,,,,,,,,,,,,
1871-1873,,,,,,,,,,,,
1936,,,,,,,,,,,,
1864-5,,,,,,,,,,,,
1901-1902,,,,,,,,,,,,
1891,,,,,,,,,,,,
1869-72,,,,,,,,,,,,
1869-,,,,,,,,,,,,
1874,,,,,,,,,,,,
1859,,,,,,,,,,,,
1862-,,,,,,,,,,,,
1929,,,,,,,,,,,,
1900-1920,,,,,,,,,,,,
1887,,,,,,,,,,,,
1860-1930,,,,,,,,,,,,
1880-2000,,,,,,,,,,,,
1854,,,,,,,,,,,,
1864?,,,,,,,,,,,,
1872,,,,,,,,,,,,
1859-1862,,,,,,,,,,,,
1948 (1888 part),,,,,,,,,,,,
"1924-, 1935-55",,,,,,,,,,,,
1869-1874,,,,,,,,,,,,
1916,,,,,,,,,,,,
1898,,,,,,,,,,,,
1881-1888,,,,,,,,,,,,
1991-,,,,,,,,,,,,
1926,,,,,,,,,,,,
1910-2000,,,,,,,,,,,,
"1928-1934, 1905",,,,,,,,,,,,
1972,,,,,,,,,,,,
1886-1935,,,,,,,,,,,,
1929-1931,,,,,,,,,,,,
1868,,,,,,,,,,,,
1862,,,,,,,,,,,,
1927-,,,,,,,,,,,,
1895-1910,,,,,,,,,,,,
"1925, 1935",,,,,,,,,,,,
1990-1996,,,,,,,,,,,,
1850s-,,,,,,,,,,,,
1863,,,,,,,,,,,,
1858-,,,,,,,,,,,,
"1881, 1888",,,,,,,,,,,,
1920s,,,,,,,,,,,,
1883-1913,,,,,,,,,,,,
1883/84,,,,,,,,,,,,
1881,,,,,,,,,,,,
1866-67,,,,,,,,,,,,
1858,,,,,,,,,,,,
1855-,,,,,,,,,,,,
1866-1875-,,,,,,,,,,,,
1892,,,,,,,,,,,,
1858-1881,,,,,,,,,,,,
1844-,,,,,,,,,,,,
1854-1856,,,,,,,,,,,,
1854-1857,,,,,,,,,,,,
1854-1858,,,,,,,,,,,,
1854-1859,,,,,,,,,,,,
1854-1860,,,,,,,,,,,,
1854-1861,,,,,,,,,,,,
1854-1862,,,,,,,,,,,,
1854-1863,,,,,,,,,,,,
1854-1864,,,,,,,,,,,,
1850-1865,,,,,,,,,,,,
1869-1875,,,,,,,,,,,,
1866-84,,,,,,,,,,,,
1873-1890,,,,,,,,,,,,
1886-1887,,,,,,,,,,,,
1850-1887,,,,,,,,,,,,
1887-1890,,,,,,,,,,,,
1889-90,,,,,,,,,,,,
1910,,,,,,,,,,,,
1856,,,,,,,,,,,,
1882,,,,,,,,,,,,
"1908, 1953-4, 1990s",,,,,,,,,,,,
"18,731,913",,,,,,,,,,,,
1886,,,,,,,,,,,,
1861-,,,,,,,,,,,,
"1873, 1890",,,,,,,,,,,,
"1873, 1913",,,,,,,,,,,,
1935,,,,,,,,,,,,
1928,,,,,,,,,,,,
1928-1960,,,,,,,,,,,,
1924c,,,,,,,,,,,,
1920-1922,,,,,,,,,,,,
1879-1930,,,,,,,,,,,,
1999,,,,,,,,,,,,
1950-2010,,,,,,,,,,,,
1920-2010,,,,,,,,,,,,
1890-1910?,,,,,,,,,,,,
1902,,,,,,,,,,,,
1970,,,,,,,,,,,,
1905,,,,,,,,,,,,
1984-1998,,,,,,,,,,,,
1907-1916,,,,,,,,,,,,
1910-1930,,,,,,,,,,,,
1885-1915,,,,,,,,,,,,
1850s,,,,,,,,,,,,
1922,,,,,,,,,,,,
1919 rebuild,,,,,,,,,,,,
1870-1935,,,,,,,,,,,,
1924,,,,,,,,,,,,
1860-1940,,,,,,,,,,,,
1900-1930,,,,,,,,,,,,
1938,,,,,,,,,,,,
1880-885,,,,,,,,,,,,
"1860-1870, 1920s",,,,,,,,,,,,
"1860-1880, 1920s",,,,,,,,,,,,
1890-1895,,,,,,,,,,,,
1885-1890,,,,,,,,,,,,
1880-1885,,,,,,,,,,,,
1910-1925?,,,,,,,,,,,,
1870-1830,,,,,,,,,,,,
"1880-1890, 1925-1930",,,,,,,,,,,,
1865-1870,,,,,,,,,,,,
1930-1935,,,,,,,,,,,,
1914-1918,,,,,,,,,,,,
1905-1925,,,,,,,,,,,,
1870-1920,,,,,,,,,,,,
1875-1880,,,,,,,,,,,,
1905-1910,,,,,,,,,,,,
1915-1920,,,,,,,,,,,,
1912-1915,,,,,,,,,,,,
1913-1914,,,,,,,,,,,,
"1885, 1925",,,,,,,,,,,,
"1885, 1915",,,,,,,,,,,,
1887-1888,,,,,,,,,,,,
"1875, 1939",,,,,,,,,,,,
1885-1895,,,,,,,,,,,,
1911-1915,,,,,,,,,,,,
1906-1910,,,,,,,,,,,,
1913,,,,,,,,,,,,
1888-1890,,,,,,,,,,,,
1882-1885,,,,,,,,,,,,
1850-1900?,,,,,,,,,,,,
"2000-2010,",,,,,,,,,,,,
1930-1955?,,,,,,,,,,,,
1925,,,,,,,,,,,,
"1980-1990, 1990-1910",,,,,,,,,,,,
1990-2010,,,,,,,,,,,,
1960-1971,,,,,,,,,,,,
1960-1972,,,,,,,,,,,,
1960-1973,,,,,,,,,,,,
1960-1974,,,,,,,,,,,,
1960-1975,,,,,,,,,,,,
1960-1976,,,,,,,,,,,,
1960-1977,,,,,,,,,,,,
"1890-1895, C.1935",,,,,,,,,,,,
1940,,,,,,,,,,,,
1990-2005,,,,,,,,,,,,
1940-1960?,,,,,,,,,,,,
1915-1925? 1990-2000,,,,,,,,,,,,
1870-1940?,,,,,,,,,,,,
1870-2000?,,,,,,,,,,,,
1920-1990,,,,,,,,,,,,
"1925-1930,1870-",,,,,,,,,,,,
1944,,,,,,,,,,,,
1998,,,,,,,,,,,,
1850-1920,,,,,,,,,,,,
1950-2000,,,,,,,,,,,,
1925-2000,,,,,,,,,,,,
1970-2000?,,,,,,,,,,,,
1950-1960?,,,,,,,,,,,,
1950s-1960,,,,,,,,,,,,
1999-,,,,,,,,,,,,
2010-2016,,,,,,,,,,,,
1900-1960,,,,,,,,,,,,
1860-2000,,,,,,,,,,,,
2005-2014,,,,,,,,,,,,
2014,,,,,,,,,,,,
"1880, 1925",,,,,,,,,,,,
1899,,,,,,,,,,,,
1857,,,,,,,,,,,,
1864,,,,,,,,,,,,
1855 pre,,,,,,,,,,,,
1854 apprx,,,,,,,,,,,,
1885-,,,,,,,,,,,,
1901,,,,,,,,,,,,
1850-1930,,,,,,,,,,,,
1883,,,,,,,,,,,,
1870-1936,,,,,,,,,,,,
1917,,,,,,,,,,,,
c.1870-1955,,,,,,,,,,,,
1887-1908,,,,,,,,,,,,
1853-1878,,,,,,,,,,,,
1853,,,,,,,,,,,,
1858-1912,,,,,,,,,,,,
1868-,,,,,,,,,,,,
1938 (1892),,,,,,,,,,,,
1853-1860,,,,,,,,,,,,
1855-1861,,,,,,,,,,,,
1848-,,,,,,,,,,,,
1887-,,,,,,,,,,,,
1921,,,,,,,,,,,,
"1855, pre",,,,,,,,,,,,
1958c,,,,,,,,,,,,
1931,,,,,,,,,,,,
1927,,,,,,,,,,,,
1861 pre,,,,,,,,,,,,
1840-1860,,,,,,,,,,,,
1878-,,,,,,,,,,,,
"1922-4 (1899,  1912 part?)",,,,,,,,,,,,
"1920-1923, 1930s",,,,,,,,,,,,
1877-1892,,,,,,,,,,,,
1879c,,,,,,,,,,,,
1858-9,,,,,,,,,,,,
1881-1890,,,,,,,,,,,,
1890,,,,,,,,,,,,
1930,,,,,,,,,,,,
1966?,,,,,,,,,,,,
1886-7,,,,,,,,,,,,
1845-1855,,,,,,,,,,,,
1930-1941,,,,,,,,,,,,
1888 apprx,,,,,,,,,,,,
1857-1865,,,,,,,,,,,,
1900-1940,,,,,,,,,,,,
1890-1915,,,,,,,,,,,,
1900,,,,,,,,,,,,
1871-1872,,,,,,,,,,,,
"1937, 1990-2000",,,,,,,,,,,,
1884-1885,,,,,,,,,,,,
"1962, 1985",,,,,,,,,,,,
C.1889,,,,,,,,,,,,
1892-1893,,,,,,,,,,,,
1906,,,,,,,,,,,,
C.1895,,,,,,,,,,,,
1885-1887,,,,,,,,,,,,
1885-1888,,,,,,,,,,,,
1885-1889,,,,,,,,,,,,
c.1850-1900,,,,,,,,,,,,
c.1850-1901,,,,,,,,,,,,
1905-1920,,,,,,,,,,,,
1920-,,,,,,,,,,,,
1906-07,,,,,,,,,,,,
1939c,,,,,,,,,,,,
1894,,,,,,,,,,,,
"1897, 1936",,,,,,,,,,,,
1888-89,,,,,,,,,,,,
1880-1895,,,,,,,,,,,,
1928-30,,,,,,,,,,,,
1896-,,,,,,,,,,,,
"1861, 1939",,,,,,,,,,,,
1871-2,,,,,,,,,,,,
1911-1912,,,,,,,,,,,,
1890-1940,,,,,,,,,,,,
"1861, 1916",,,,,,,,,,,,
1909-,,,,,,,,,,,,
1850-,,,,,,,,,,,,
"1878, 1890",,,,,,,,,,,,
1867-1891,,,,,,,,,,,,
1890-1922,,,,,,,,,,,,
"1884, 1916",,,,,,,,,,,,
1897-1904,,,,,,,,,,,,
1874-1882,,,,,,,,,,,,
1850-1962,,,,,,,,,,,,
1961,,,,,,,,,,,,
1867-1928,,,,,,,,,,,,
1912-,,,,,,,,,,,,
1901-1940,,,,,,,,,,,,
1920-1945,,,,,,,,,,,,
1870-1905,,,,,,,,,,,,
1880-1905,,,,,,,,,,,,
1904,,,,,,,,,,,,
1895-1905,,,,,,,,,,,,
1851-1858,,,,,,,,,,,,
1910-1920-,,,,,,,,,,,,
1890 – 1900,,,,,,,,,,,,
1901-,,,,,,,,,,,,
1890-1925,,,,,,,,,,,,
"1922, 1935",,,,,,,,,,,,
"1915, 1931",,,,,,,,,,,,
1875-1885,,,,,,,,,,,,
"1885-1890, c.1930",,,,,,,,,,,,
2006-,,,,,,,,,,,,
1880-1950,,,,,,,,,,,,
1980 -2000,,,,,,,,,,,,
"1870-1890, 1970-80?",,,,,,,,,,,,
1990,,,,,,,,,,,,
1935-1945,,,,,,,,,,,,
1990s,,,,,,,,,,,,
1985-2000,,,,,,,,,,,,
c.1960,,,,,,,,,,,,
1866,,,,,,,,,,,,
1940-1  (1893),,,,,,,,,,,,
1870-1935?,,,,,,,,,,,,
1919-,,,,,,,,,,,,
"1890-1925?,  1982",,,,,,,,,,,,
1882-,,,,,,,,,,,,
1869,,,,,,,,,,,,
1895,,,,,,,,,,,,
1919,,,,,,,,,,,,
1850-1659,,,,,,,,,,,,
1875,,,,,,,,,,,,
1860,,,,,,,,,,,,
"1866, 1930s",,,,,,,,,,,,
1910-1932,,,,,,,,,,,,
1863-4,,,,,,,,,,,,
"1890, 1938",,,,,,,,,,,,
1858-1869,,,,,,,,,,,,
1885-1910,,,,,,,,,,,,
1929-1960s,,,,,,,,,,,,
1936-1970,,,,,,,,,,,,
1980-1900,,,,,,,,,,,,
1893-1901,,,,,,,,,,,,
1980-1995,,,,,,,,,,,,
1954,,,,,,,,,,,,
1855-1864,,,,,,,,,,,,
1892-,,,,,,,,,,,,
"1928, 1934",,,,,,,,,,,,
1840-,,,,,,,,,,,,
1860-,,,,,,,,,,,,
C.1950,,,,,,,,,,,,
"1912, 1922-",,,,,,,,,,,,
1910-1950,,,,,,,,,,,,
1880-1915?,,,,,,,,,,,,
1880-1900?,,,,,,,,,,,,
1915?,,,,,,,,,,,,
1886-1889,,,,,,,,,,,,
1880-1940,,,,,,,,,,,,
1866c,,,,,,,,,,,,
1979,,,,,,,,,,,,
1870-1899,,,,,,,,,,,,
1970-1990?,,,,,,,,,,,,
1969,,,,,,,,,,,,
1930-50?,,,,,,,,,,,,
1880-1940?,,,,,,,,,,,,
1955-1970,,,,,,,,,,,,
2008,,,,,,,,,,,,
1993,,,,,,,,,,,,
1883-1888,,,,,,,,,,,,
1952,,,,,,,,,,,,
1939 (earlier rear),,,,,,,,,,,,
"1954, 1860s",,,,,,,,,,,,
"1913, 1923, 1938, 1948-9,",,,,,,,,,,,,
1874-1958-,,,,,,,,,,,,
"1926, 1936",,,,,,,,,,,,
1870s,,,,,,,,,,,,
1868-1869,,,,,,,,,,,,
1917-18,,,,,,,,,,,,
1891c-,,,,,,,,,,,,
1887-8,,,,,,,,,,,,
1860-1891,,,,,,,,,,,,
1864-1877,,,,,,,,,,,,
1858-64,,,,,,,,,,,,
1873-8,,,,,,,,,,,,
1858-1864,,,,,,,,,,,,
"1895c, 1906",,,,,,,,,,,,
1906-,,,,,,,,,,,,
1854-,,,,,,,,,,,,
1891-2,,,,,,,,,,,,
1876-,,,,,,,,,,,,
1887-1889,,,,,,,,,,,,
"1895c, 1906-",,,,,,,,,,,,
1984,,,,,,,,,,,,
1880-1890/2000,,,,,,,,,,,,
1890-1905?,,,,,,,,,,,,
1915-25,,,,,,,,,,,,
1880-1905?,,,,,,,,,,,,
1865-,,,,,,,,,,,,
1900-1980,,,,,,,,,,,,
1900-1920?,,,,,,,,,,,,
1885-1905,,,,,,,,,,,,
1990-1999,,,,,,,,,,,,
1890-1930,,,,,,,,,,,,
"1925-1935, 1990-2000",,,,,,,,,,,,
1950-1970?,,,,,,,,,,,,
1950-1965,,,,,,,,,,,,
1970-1981,,,,,,,,,,,,
1970-1982,,,,,,,,,,,,
1970-1983,,,,,,,,,,,,
1970-1984,,,,,,,,,,,,
1970-1985,,,,,,,,,,,,
1970-1986,,,,,,,,,,,,
1990c,,,,,,,,,,,,
1880-1990?,,,,,,,,,,,,
1865-1875,,,,,,,,,,,,
1870-2005,,,,,,,,,,,,
1925-35,,,,,,,,,,,,
1939-42,,,,,,,,,,,,
1880-1934,,,,,,,,,,,,
1940-1945,,,,,,,,,,,,
1867-,,,,,,,,,,,,
1895-1906,,,,,,,,,,,,
1883-4,,,,,,,,,,,,
1876-1907,,,,,,,,,,,,
"1885, 1927",,,,,,,,,,,,
"1938 facade, 1921",,,,,,,,,,,,
1880s,,,,,,,,,,,,
1935-50,,,,,,,,,,,,
1915-1955?,,,,,,,,,,,,
1915-1955,,,,,,,,,,,,
1888c,,,,,,,,,,,,
"1925-1935, 1900-10",,,,,,,,,,,,
1925-1930?,,,,,,,,,,,,
1914-1940?,,,,,,,,,,,,
1914-,,,,,,,,,,,,
"1990-2000, 1900-1920?",,,,,,,,,,,,
1973-,,,,,,,,,,,,
1888-,,,,,,,,,,,,
"1917, 1929",,,,,,,,,,,,
1885-87,,,,,,,,,,,,
1926 (1886  core ),,,,,,,,,,,,
"1891, 1900",,,,,,,,,,,,
1928-29,,,,,,,,,,,,
1899-1900,,,,,,,,,,,,
1960,,,,,,,,,,,,
1892-93,,,,,,,,,,,,
1889-1894,,,,,,,,,,,,
"1881, 2004",,,,,,,,,,,,
"1878, pre",,,,,,,,,,,,
1880-1925,,,,,,,,,,,,
"1916,1999-2000",,,,,,,,,,,,
1883-1900,,,,,,,,,,,,
"1916, 1999-2000",,,,,,,,,,,,
1870-1915?,,,,,,,,,,,,
"1879,1920s",,,,,,,,,,,,
"1870-90,1915-1925",,,,,,,,,,,,
"1860-1890, 1990-2000",,,,,,,,,,,,
1882-1883,,,,,,,,,,,,
1881?,,,,,,,,,,,,
1870-1940,,,,,,,,,,,,
1930-2010,,,,,,,,,,,,
1999-2010,,,,,,,,,,,,
1930-1960,,,,,,,,,,,,
"1920-1940, 1884",,,,,,,,,,,,
1980-2000?,,,,,,,,,,,,
1914-2000,,,,,,,,,,,,
"1870-90,1950-1960?",,,,,,,,,,,,
1920-40,,,,,,,,,,,,
"1886, 1923",,,,,,,,,,,,
1850-2000,,,,,,,,,,,,
1870-1890? 1930s?,,,,,,,,,,,,
1920-1940?,,,,,,,,,,,,
1883-,,,,,,,,,,,,
1900-,,,,,,,,,,,,
1882-3,,,,,,,,,,,,
1881-82,,,,,,,,,,,,
1967c,,,,,,,,,,,,
1942,,,,,,,,,,,,
1878-1881,,,,,,,,,,,,
1933,,,,,,,,,,,,
1968,,,,,,,,,,,,
"1939, 1964",,,,,,,,,,,,
"1912, 1920-22 (1888-",,,,,,,,,,,,
1940-41,,,,,,,,,,,,
1884-89,,,,,,,,,,,,
1879-1910,,,,,,,,,,,,
1867-1885,,,,,,,,,,,,
"1877, 1913",,,,,,,,,,,,
1920-1930?,,,,,,,,,,,,
1890-1915?,,,,,,,,,,,,
1880-,,,,,,,,,,,,
1870-,,,,,,,,,,,,
1880-1920?,,,,,,,,,,,,
1885-1890?,,,,,,,,,,,,
1900-1950s?,,,,,,,,,,,,
1915-1950?,,,,,,,,,,,,
1890-,,,,,,,,,,,,
1950-1955,,,,,,,,,,,,
1985-1995?,,,,,,,,,,,,
1900-1990s,,,,,,,,,,,,
1880-1990,,,,,,,,,,,,
1996,,,,,,,,,,,,
1985,,,,,,,,,,,,
1925-1930?-,,,,,,,,,,,,
1915-1925-,,,,,,,,,,,,
1950-1990,,,,,,,,,,,,
1930-1990?,,,,,,,,,,,,
1978,,,,,,,,,,"6,774.34",,
1880-1930?,,,,,,,,,,96,,2175
1915-1930?,,,,,,,,,,"2,355.66",,2850
"1900-1915, 2000-2005?",,,,,,,,,,"19,370.61",,2850
2003,,,,,,,,,,"2,250.00",,2550
1925-1945,,,,,,,,,,"4,207.43",,3325
2001,,,,,,,,,,"1,578.00",,2850
1880-1960?,,,,,,,,,,"1,095.41",,2550
1883c,,,,,,,,,,,,
1869-1873,,,,,,,,,,,,
1938-1939,,,,,,,,,,,,
1857-,,,,,,,,,,,,
"1875, 1925",,,,,,,,,,,,
1879-1880,,,,,,,,,,,,
1853-1856,,,,,,,,,,,,
1853-1857,,,,,,,,,,,,
